date,window,assets_used,mean_abs_corr,recession,h0_landscape_l1_z,neg_h1_landscape_l1_z,neg_beta1_z,neg_total_persistence_h0_z,neg_total_persistence_h1_z,composite_z
1929-05-20,60,49,0.4059471521324784,False,0.2432618044612549,0.13940390092390542,0.41587814702167447,-0.3329148311761222,0.05985682549784923,0.10509716934571234
1929-05-21,60,49,0.4066988711218341,False,0.24250454998063403,0.05833048941959569,0.36126049219720296,-0.3354787349580489,0.03005256798636552,0.0713338729251498
1929-05-22,60,49,0.4336143780104781,False,0.08906905726593137,0.2858243202170714,0.36126049219720296,-0.18605029581458826,0.2195385994117151,0.15392843465546652
1929-05-23,60,49,0.4345010483606124,False,0.05738281992108929,0.3250543338664501,0.7964432662749709,-0.1514829925626739,0.3032331465825589,0.266126114816479
1929-05-24,60,49,0.4310205109912765,False,0.08982924273100375,0.28146471812392265,0.6867399112279254,-0.1837215040358041,0.3780876575834043,0.25048000512609037
1929-05-25,60,49,0.4265615880907409,False,0.12132875318408076,0.3491607319462454,0.6330119637230116,-0.21599410934476015,0.3863359217589147,0.25476865225349843
1929-05-27,60,49,0.460698184648822,False,-0.09572402576495706,0.4166483118559852,0.8500749846619499,-0.00454262504800936,0.5014304582733081,0.33357742079565533
1929-05-28,60,49,0.4598844147056392,False,-0.0840388289506624,0.4854427748408818,0.9043219150626438,-0.015773635458432612,0.5364283124457404,0.36527610758803414
1929-05-29,60,49,0.4577098800483575,False,-0.09801145900477756,0.5702202623609757,0.9050765665557764,-0.003658123841750829,0.7799317742258028,0.4307118040592052
1929-05-31,60,49,0.4561764078731276,False,-0.07518129818132238,0.523786271702753,0.7957909148291875,-0.03508231243200732,0.7569872956558492,0.393260174314892
1929-06-01,60,49,0.4603358057781513,False,-0.1039239879565121,0.4597488211474823,0.7962226243011457,-0.00459683729095252,0.6417300197711955,0.35783612799447173
1929-06-03,60,49,0.4622298892194932,False,-0.1329094401275771,0.430241312024459,0.7416111222117034,0.029045467557583988,0.5388310876474877,0.32136390986273144
1929-06-04,60,49,0.4657542058530183,False,-0.15898051502095198,0.41718565432555205,0.9043386882486846,0.05300759670950774,0.5074199075712674,0.34459426636681195
1929-06-05,60,49,0.4621467605090893,False,-0.11362329911246485,0.34012191814903836,-0.127200049029807,0.006127801889447329,0.44780645405445885,0.1106465651901345
1929-06-06,60,49,0.4345975381041224,False,0.08177656300790899,0.22032142270563299,0.41587814702167447,-0.185757377150992,0.24766495113963183,0.1559767413447712
1929-06-07,60,49,0.4175534984312619,False,0.17515720074060623,0.050500477193523075,-0.127200049029807,-0.2659654657536968,0.19197172811089733,0.004892778252304581
1929-06-08,60,49,0.3771009839468537,False,0.46805276862516304,-0.010129694169739235,0.2537572132665581,-0.520188087449563,-0.020773639885902976,0.034143712077303164
1929-06-10,60,49,0.376377806273297,False,0.4945107740880002,0.006816438619574326,0.41587814702167447,-0.5466611345422852,0.062028545216395115,0.08651455408067175
1929-06-11,60,49,0.3591758085312844,False,0.6487511982351257,-0.0808384605138963,0.41587814702167447,-0.6878703415480838,-0.05973615205729316,0.047236878227505365
1929-06-12,60,49,0.3589404493276403,False,0.6474309998140664,0.07452165754904617,0.523525119428716,-0.6902989807594802,0.10510738787774403,0.13205723678201847
1929-06-13,60,49,0.361622144931145,False,0.6827100442377232,0.2604402801433572,0.30712201120315147,-0.7184510453932156,0.23370057571888533,0.15310437318198028
1929-06-14,60,49,0.3583593780057963,False,0.7126065945900087,0.06282495551749799,0.3617259779202631,-0.7423643830408523,-0.05560045537731008,0.06783853792192146
1929-06-15,60,49,0.3617237025408095,False,0.6920635775587705,0.028414647821770517,0.2537557229283821,-0.7248586618610382,-0.054931601867790184,0.038888736916018914
1929-06-17,60,49,0.3666107553397501,False,0.6314772132078751,0.04045207283395632,0.30940352942822197,-0.6783827726174743,0.0894763119768585,0.07848527096588756
1929-06-18,60,49,0.3657317328630834,False,0.646917625292783,0.12596145574508494,0.19979798081728414,-0.6901539993467126,0.14285389003643895,0.08507539050897565
1929-06-19,60,49,0.3578767116965341,False,0.7016922855985925,-0.04789560281520374,0.36241945952524174,-0.736410158413169,0.04753197232930943,0.06546759124495415
1929-06-20,60,49,0.357124555609665,False,0.725460516736631,-0.03176765662281879,0.03631573739191117,-0.752911052500676,-0.011568725720560592,-0.006894236143102625
1929-06-21,60,49,0.3504353193711701,False,0.7924663419723229,-0.15689987329816235,0.08904721544704691,-0.8121382952029034,-0.15374493936248865,-0.04825391008883689
1929-06-22,60,49,0.3486393488193207,False,0.7966542209288779,0.12451164835630238,-0.23600344184729494,-0.8173750776546583,0.006733675568915419,-0.025095794929571563
1929-06-24,60,49,0.3492474775686193,False,0.7996764749965297,0.026682777431563005,-0.23474921500074092,-0.8214444825464691,-0.09568113421445715,-0.06510311586671484
1929-06-25,60,49,0.3466265670056616,False,0.8259309608399723,-0.1767336993960212,-0.23650249646196012,-0.8481546740452013,-0.34777555574992697,-0.15664709296262744
1929-06-26,60,49,0.3491231015497996,False,0.8257517482958306,-0.5691293102347782,-0.28960005013188705,-0.849624455954687,-0.5554187404556399,-0.2876041616962323
1929-06-27,60,49,0.3486083397436502,False,0.8432595767370165,-0.8443223990885192,-0.019389110925852528,-0.8680140888354293,-0.7188131641330877,-0.3214558372491744
1929-06-28,60,49,0.3450383189947428,False,0.8655200677166247,-0.8849663413489097,-0.1822139885554443,-0.8874419286988381,-0.84253856668557,-0.38632815151442734
1929-06-29,60,49,0.3443949067173464,False,0.852408478349718,-0.5265367682155799,-0.18216343911830166,-0.8750673543959904,-0.7030274540190214,-0.2868773074798351
1929-07-01,60,49,0.3441974897920152,False,0.8440278821566523,-0.4243031043284608,-0.12641782618235414,-0.8657472001332991,-0.5889872005190593,-0.23228548980130417
1929-07-02,60,49,0.3430665250661557,False,0.8559355885017311,-0.6291468750829373,-0.12693056890437932,-0.875987954742644,-0.7615364650232685,-0.3075332550502996
1929-07-03,60,49,0.3427184175235856,False,0.8627851747201578,-0.6293735724566977,-0.23437128546867064,-0.8776121762890463,-0.6766408685961218,-0.3110425456180758
1929-07-05,60,49,0.3416871469276366,False,0.8741800408091164,-0.5168933372955767,-0.2893454512059214,-0.889836162598981,-0.7054540622131815,-0.30546979450090883
1929-07-06,60,49,0.3384175898470591,False,0.8972832322973758,-0.7862635910060288,-0.28767200105850665,-0.9084283680999912,-0.872407120717239,-0.391497569716878
1929-07-08,60,49,0.3371375387984007,False,0.9075947352543643,-0.7388306131057738,-0.0715959370290864,-0.9175612537659592,-0.6838620229595479,-0.3008510183212006
1929-07-09,60,49,0.3309203476585796,False,0.9598087356008387,-0.675236247722073,-0.4514939563153585,-0.9623456651184835,-0.6015494735358085,-0.346163321418177
1929-07-10,60,49,0.3302406432575458,False,0.983183611899558,-0.3924905390511725,-0.1809433019021092,-0.9824956147143069,-0.5416509238788436,-0.22287935352937485
1929-07-11,60,49,0.3227082761758613,False,1.0242494500618284,-0.6180120159429361,-0.23581966120325237,-1.0200235415902588,-0.5696900606242405,-0.2838591658597719
1929-07-12,60,49,0.3230514191131365,False,1.0091457803721584,-1.183344872590511,0.14604408159871116,-1.0076265293193272,-0.7439906748888934,-0.3559544429655724
1929-07-13,60,49,0.3221689361531636,False,1.0129409289881026,-1.0672763324608716,-0.12467364519174191,-1.0064839871770006,-0.8453725789056683,-0.406173122949436
1929-07-15,60,49,0.3200418840261907,False,1.0180594364875881,-1.2653966212014178,-0.28757881753612563,-1.008196824005707,-1.1816821645151143,-0.5449589981541554
1929-07-16,60,49,0.3183039783579058,False,1.0420630554380148,-0.739707576497466,-0.23535417548019222,-1.0253176233681693,-0.9707021295690211,-0.3858036898953666
1929-07-17,60,49,0.3170630689569587,False,1.0605806835735598,-0.5621126490995281,-0.07246266626582229,-1.0405820753577344,-0.8244140019918538,-0.2877981418282758
1929-07-18,60,49,0.3160800154840505,False,1.055441090238332,-0.4158220195498961,-0.12467051261619129,-1.0357891814757052,-0.7888554676692773,-0.2619392182145476
1929-07-19,60,49,0.3157414876919252,False,1.0645973477232402,-0.4247532731704817,-0.07059682984725453,-1.0429021188117242,-0.788465682775517,-0.25242411137634735
1929-07-20,60,49,0.3115770021911981,False,1.0843870320998654,-0.3965643876829802,-0.01538486088960262,-1.0612122615210853,-0.7925973667625099,-0.23627436895126247
1929-07-22,60,49,0.3117154194124484,False,1.058384873038523,-0.7912033349481142,0.09157961682239642,-1.0408444423312193,-0.872452564732596,-0.310907170430202
1929-07-23,60,49,0.3108332631452728,False,1.0847716641394054,-0.6656391481585765,-0.0725656210192949,-1.0678200984104782,-0.8503099363101866,-0.31431262795182613
1929-07-24,60,49,0.2928861493974199,False,1.2112338050577995,-0.4363156618145515,0.09276926556078255,-1.1757087016424406,-0.606425665936931,-0.1828893917550682
1929-07-25,60,49,0.2929570127357932,False,1.206081036310885,-0.43333249088389414,0.039128967441953,-1.1748468758445267,-0.499751913880616,-0.17254425537123977
1929-07-26,60,49,0.2953706207235999,False,1.1698615112433142,-0.17352523824431065,-0.177563854476846,-1.1413687823537362,-0.3596871926007194,-0.1364567112864596
1929-07-27,60,49,0.2981680452425301,False,1.1373629822295335,-0.10257491400446157,-0.23353460299786008,-1.1151090569935356,-0.25260693890577574,-0.1132925061344199
1929-07-29,60,49,0.2998666332644358,False,1.132131904172844,-0.1517099194276175,0.03769382024820825,-1.110226510118895,-0.42220968204789705,-0.10286407743467152
1929-07-30,60,49,0.3013931227730381,False,1.1489731851177827,-0.20925944524722148,-0.07037169426218796,-1.1264405918030218,-0.5493356383981017,-0.1612868369185501
1929-07-31,60,49,0.2947903159616189,False,1.2380842995358594,-0.9068902309388319,-0.5029410209570897,-1.2049938258657116,-1.0764857646776946,-0.49064530858069383
1929-08-01,60,49,0.2916263755423689,True,1.2502615618335726,-0.6846279664928204,-0.39611549726272505,-1.2129827385173106,-0.9638710153024643,-0.40146713114834964
1929-08-02,60,49,0.2484008605585989,True,1.6254859838648241,-0.8688262575159008,-0.6683094539092482,-1.5228901047707262,-1.25573194489639,-0.5380543554454883
1929-08-03,60,49,0.2460368439909719,True,1.6714779587741688,-0.6076587260741027,-0.453209204085542,-1.5617501419069855,-1.064806312702504,-0.403189285198993
1929-08-05,60,49,0.2513819209972432,True,1.6115019518101783,-0.5792406209523404,-0.45389653295549104,-1.5127923174842324,-1.0662565137990474,-0.40013680667618656
1929-08-06,60,49,0.2494754900048595,True,1.620131822049413,-0.5898164933668197,-0.7244518102824671,-1.5191248910774033,-1.0280993975898498,-0.44827215405342524
1929-08-07,60,49,0.17622853155459,True,2.2941622786687477,-4.100959018824393,-3.273404846754704,-2.0284156837534715,-4.505902540438092,-2.3229039622203826
1929-08-08,60,49,0.1753127073876557,True,2.2992209381116617,-4.200798054835397,-2.7308777225736827,-2.0308977478750827,-4.2524861995416945,-2.1831677573428387
1929-08-09,60,49,0.2404015329230303,True,1.6587392599249149,-3.0949840142651577,-1.8086317032209824,-1.545695523105797,-3.24907527789662,-1.6079294517127285
1929-08-10,60,49,0.2521781180299426,True,1.5183612738787018,-2.242862140264434,-1.5378111806217702,-1.4356088435059309,-2.5558244903986873,-1.2507490761824243
1929-08-12,60,49,0.2537859883975115,True,1.5224286592678935,-2.290595364215081,-1.5392442870963543,-1.439838898008504,-2.660467140180452,-1.2815434060464994
1929-08-13,60,49,0.2521852906212311,True,1.5707157083416226,-2.5310139012555393,-1.6501729230120756,-1.480508180186836,-2.9365126431040993,-1.4054983878433855
1929-08-14,60,49,0.2397060489955455,True,1.7043966346343715,-2.5581262222947543,-2.192751543710135,-1.5844007182051254,-3.0004413775998353,-1.5262646454350959
1929-08-15,60,49,0.2390462382178276,True,1.7194005039935107,-2.3361723419842897,-2.951876681013803,-1.5951430034960137,-3.0294858150115886,-1.6386554675024367
1929-08-16,60,49,0.241558306717484,True,1.6817371540109272,-2.4787789449883197,-3.220689838805977,-1.5676683299089045,-3.2701069315206985,-1.7711013782425944
1929-08-17,60,49,0.2431259712877272,True,1.6853767187896778,-2.946522865031646,-3.6041398670006357,-1.571179394502598,-3.5099459675406295,-1.9892822750571661
1929-08-19,60,49,0.2411801940793831,True,1.7101224028059885,-2.8738277650530657,-3.8234893183107026,-1.5903486214874822,-3.3586208625115495,-1.9872328329113624
1929-08-20,60,49,0.2393296282605251,True,1.729438285707543,-2.2517863898572013,-1.431700804453028,-1.6036582259410959,-2.81903726882902,-1.2753488806745603
1929-08-21,60,49,0.2397037529652919,True,1.664479717724665,-1.745485699925696,-1.8118549522522742,-1.5490452632239209,-2.2536144909828284,-1.1391041377320108
1929-08-22,60,49,0.2403944976492469,True,1.6478334916230875,-2.076040430116005,-2.0860269853814173,-1.5364834704809998,-2.4132617462965906,-1.292795828130385
1929-08-23,60,49,0.2379532165356825,True,1.6775820418770024,-2.5872232034895424,-1.7595620645023793,-1.5619533071111005,-2.6713135993885255,-1.380494026522909
1929-08-24,60,49,0.2370218533863159,True,1.6656939107472504,-2.1685407257466425,-1.5948199656099153,-1.5529889973367017,-2.3717488262574093,-1.2044809208406837
1929-08-26,60,49,0.2350740980038053,True,1.6909954056408032,-1.9997481251076483,-1.813248253037234,-1.5716538419747663,-2.3169078083079335,-1.2021125245573558
1929-08-27,60,49,0.2301422668839821,True,1.7114647970895682,-2.852293016953248,-1.9755026653006031,-1.5860741625468067,-2.667230652293794,-1.4739271400009766
1929-08-28,60,49,0.2284690025463758,True,1.7457090557692063,-2.9350081555312144,-1.9209939627668882,-1.6120565492201877,-2.892438445533487,-1.522957611456514
1929-08-29,60,49,0.2274547447644559,True,1.7313201266446367,-2.3683915150045616,-1.5937254221102126,-1.602124796251856,-2.5232380312339955,-1.2712319275911979
1929-08-30,60,49,0.2322448510528973,True,1.6879437101637191,-2.172185927750182,-1.4321187608984247,-1.5676794568764083,-2.248869598662135,-1.146582006804686
1929-09-03,60,49,0.2336131036579058,True,1.68748779787215,-1.917332077422957,-1.431798928933277,-1.5677334351579002,-2.21588108166052,-1.0890515450605007
1929-09-04,60,49,0.2380001824889998,True,1.6458765827469808,-1.6288063432695572,-1.050096200716913,-1.5348000133093287,-2.062818384103431,-0.9261288717304497
1929-09-05,60,49,0.2512141621950626,True,1.5208216039622002,-1.2381960400378251,-1.2149498624477824,-1.4358804466011903,-1.4616113247104807,-0.7659632139670156
1929-09-06,60,49,0.2608502565007671,True,1.4253652967422097,-1.1779744301568627,-0.8322173608545113,-1.3569689997873764,-1.3461818924432107,-0.6575954772999502
1929-09-07,60,49,0.2609833227533677,True,1.4360382858928569,-1.1926222009861494,-0.6701222879985924,-1.3667103926203457,-1.2602702151062664,-0.6107373621636994
1929-09-09,60,49,0.262994304599208,True,1.3999717001088148,-1.3590346495398975,-0.4532391671597099,-1.3408096626057708,-1.707224102123596,-0.6920671762640319
1929-09-10,60,49,0.2776544575113875,True,1.2992050590365543,-1.1756945408062827,-0.941740002913863,-1.2519959816228257,-1.666243012026395,-0.7472936956665625
1929-09-11,60,49,0.2813101656408345,True,1.2936146967469215,-0.8526650055759408,-0.942873109342704,-1.2452086013294914,-1.349100550471428,-0.6192465139945285
1929-09-12,60,49,0.2830158880752226,True,1.265555660700587,-1.0661787909939826,-1.431074946093042,-1.2182867536875848,-1.4842288282161014,-0.7868427316580247
1929-09-13,60,49,0.2813206297354383,True,1.263344974475471,-0.7378574332788067,-1.3764405180825299,-1.2192499419367984,-1.0031583236686357,-0.6146722484982601
1929-09-14,60,49,0.2817890217047061,True,1.2795978140344657,-0.64941856537082,-1.4301837709548324,-1.2296470325185027,-0.9598918851272262,-0.5979086879873831
1929-09-16,60,49,0.2836114932420603,True,1.2458900635539571,-0.6873971960529754,-0.01858356943191233,-1.1990133756330263,-0.685961521226608,-0.26901311975811293
1929-09-17,60,49,0.2846646929164507,True,1.226899672578755,-0.8658390993975422,-0.39941645835551365,-1.1863582985007342,-0.9364683642633581,-0.4322365095876786
1929-09-18,60,49,0.2820490365093268,True,1.254046086446653,-1.3301500483989503,-0.45410639928056024,-1.2106750129943131,-1.2334074726362307,-0.5948585693726803
1929-09-19,60,49,0.2831896632826658,True,1.2236347628824897,-1.8291486396888383,-0.45347082102081737,-1.1825224469996283,-1.4761832063133837,-0.7435380702280356
1929-09-20,60,49,0.2822998164912779,True,1.2280674865552053,-1.5713584707698371,-0.4567493519539463,-1.1840468433780507,-1.33583875040943,-0.6639851859912118
1929-09-21,60,49,0.2816876203226847,True,1.2311286677987225,-1.2473531051620215,-0.07434629611756569,-1.183214274537253,-1.1259560420804244,-0.4799482100197084
1929-09-23,60,49,0.2806059722763836,True,1.236741314461887,-1.131938872755038,-0.45289278034040875,-1.1860737452106647,-1.0558225935728198,-0.5179973354834089
1929-09-24,60,49,0.287450521745943,True,1.1623898663257552,-0.4194280886142375,-0.12633678826740516,-1.1170945270829307,-0.5810285412037908,-0.21629961576852183
1929-09-25,60,49,0.2912018022160467,True,1.153811119877989,-0.45686622317352443,-0.0721846191659938,-1.1075645694699845,-0.8135449298306398,-0.2592698443524306
1929-09-26,60,49,0.2947612822498956,True,1.1323748845934498,-0.5298343908574893,-0.12796584171270683,-1.0879318978442156,-0.7717202316721544,-0.2770154954986233
1929-09-27,60,49,0.3134361163880957,True,0.9840034309713397,-0.3464666504109828,0.09106942101796364,-0.9539482085705261,-0.4437753458128979,-0.13382347056102062
1929-09-28,60,49,0.3146098568347247,True,1.000155049005755,-0.4648103865920891,-0.4527802222322146,-0.968399247169341,-0.6378051632939521,-0.30472799405636836
1929-09-30,60,49,0.3161138439521109,True,0.9834926028227897,-0.511983485659907,-0.23643830641432767,-0.9499309776326367,-0.7369602854953153,-0.2903640904758793
1929-10-01,60,49,0.3180160280387004,True,0.9567533985479711,-0.25713108450913574,-0.1814702934121064,-0.9274552458889346,-0.49324524746599546,-0.18050969454564014
1929-10-02,60,49,0.3175909843063823,True,0.9536669327980831,-0.6358820129535854,-0.39945656804268354,-0.9221931619499737,-0.7943484803306702,-0.35964265809576584
1929-10-03,60,49,0.3466337735209439,True,0.7115628015657598,-0.23448077679625595,-0.07225798436550923,-0.7009475868880902,-0.3221424439284702,-0.12365319808251315
1929-10-04,60,49,0.3560991491635651,True,0.642576102120081,0.009198618226936064,0.35992829975693086,-0.6443431423878132,-0.12109717725770401,0.04925254009168608
1929-10-05,60,49,0.3819548093718799,True,0.4159577958536186,0.20882195876219373,0.25283244671721916,-0.4268131192092535,0.1690100546520317,0.1239618273551619
1929-10-07,60,49,0.3897916590441238,True,0.3579699804601064,0.2597265864313756,0.5241713440347298,-0.3702854341789831,0.35685928959858443,0.22568835326916256
1929-10-08,60,49,0.3897836473725635,True,0.37138883181001336,0.21480298984882723,0.5234273129926084,-0.3835828963975271,0.3253045498884116,0.2102681576284667
1929-10-09,60,49,0.3879070695791982,True,0.39206353206556777,0.2125498974623754,0.5233935367415062,-0.4035938859076749,0.2880748418541889,0.20249758444319266
1929-10-10,60,49,0.389479805551366,True,0.38467620529462687,0.32247514105742264,0.6872048715473471,-0.3971140776762335,0.35344130048152567,0.27013668814093766
1929-10-11,60,49,0.3857453365964828,True,0.41120970759485953,0.30340709225590173,0.6872048715473471,-0.41884902398103085,0.37142723099360325,0.2708799756821362
1929-10-14,60,49,0.388685343154254,True,0.380712377188565,0.2764784884631254,0.741084648064727,-0.39523727320984714,0.3740852285777012,0.2754246938168542
1929-10-15,60,49,0.3899568892485304,True,0.37183042620806717,0.2753131461650472,0.63287693041611,-0.3834447802604191,0.3491501794742912,0.24914518040061934
1929-10-16,60,49,0.4087202362632217,True,0.25807767701940587,0.2613300013723807,0.25171613599394266,-0.27457199354095163,0.2604034897939596,0.1513910621277474
1929-10-17,60,49,0.406934126846439,True,0.25238272409601126,0.18173864580769997,-0.18207640833095018,-0.2670341036011208,0.15751442019307915,0.028505055632943838
1929-10-18,60,49,0.4123821961816243,True,0.19630739408361747,0.23724897702624764,-0.7251546043824317,-0.2115237020764255,0.20074348897976052,-0.06047568927384628
1929-10-19,60,49,0.4264536442898516,True,0.10903040348878064,0.08463800447715256,-0.7251546043824317,-0.12829284744119718,0.09525758547519667,-0.11290429167649976
1929-10-21,60,49,0.4331820717006125,True,0.057732050692641,0.29545032801873966,-0.127200049029807,-0.09725491372415333,0.26106591253579875,0.0779586656986438
1929-10-22,60,49,0.4186265255926271,True,0.1670050605776354,0.25913649673823647,0.253133807798653,-0.21386827485098556,0.24551786130982486,0.1421849903146728
1929-10-23,60,49,0.4737874833214031,True,-0.20278058441913388,0.30966769486121504,-0.127200049029807,0.16860915395834852,0.27046615419971565,0.08375247391406763
1929-10-24,60,49,0.4976115084171554,True,-0.3859127822416965,0.5807479284220253,-0.127200049029807,0.32596776753494866,0.5450433832387567,0.18772924958484538
1929-10-25,60,49,0.4944838158205364,True,-0.3881796136437671,0.46510181887597835,-0.127200049029807,0.3343097080140261,0.4600989071750682,0.14882615427829965
1929-10-26,60,49,0.4943311921997153,True,-0.36645267169368967,0.3163921816225791,-0.127200049029807,0.3123331074166837,0.3460458254716291,0.096223678757479
1929-10-28,60,49,0.5936076358272047,True,-0.9895802344161607,0.5857171717417343,-0.1810798255471868,1.0755796802522073,0.6146923491911604,0.2210658282443509
1929-10-29,60,49,0.6646563609151186,True,-1.5445298173963722,0.6871968839684574,0.7420766079347637,1.6924890579881833,0.7177356569462079,0.4589936778882479
1929-10-30,60,49,0.6603685883383388,True,-1.5626517147727206,0.7020215643015286,0.7966942627592353,1.8040927597779248,0.7798942235217204,0.5040102191175377
1929-10-31,60,49,0.6841211944572703,True,-1.737031034153197,0.6981083604053208,0.8517575352799718,1.9872540634190252,0.8043579214521015,0.5208893692806446
1929-11-04,60,49,0.681936769706834,True,-1.7142565187155654,0.7322369219062022,0.7435117551285084,1.9623282871202785,0.8459370814908491,0.5139515053860546
1929-11-06,60,49,0.7008711789956744,True,-1.7871914539332816,0.672889264867013,0.7966942627592353,2.08353780415395,0.7543496749290128,0.5040559105551858
1929-11-07,60,49,0.6928169320099138,True,-1.7556177589381825,0.630731362340766,0.958956343073156,2.034368705389864,0.7311176442090882,0.5199112592149383
1929-11-08,60,49,0.691179214302403,True,-1.7552385668083375,0.6110830700103863,0.7960480381532216,2.0335072309737585,0.7371627650543192,0.48451250747666974
1929-11-11,60,49,0.6926033865641296,True,-1.7579497659112704,0.6726171819945337,0.4163772016363397,2.040643302101418,0.7822110343533254,0.4307797908348693
1929-11-12,60,49,0.7001769530535783,True,-1.7932600526018656,0.6081866460708963,0.41587814702167447,2.0840493732915926,0.7534958178237947,0.41366998632121843
1929-11-13,60,49,0.6965501189646641,True,-1.791310886359304,0.7978837158636602,0.3617259779202631,2.080645954828559,0.9356842456031265,0.4769258015712611
1929-11-14,60,49,0.6875716291577892,True,-1.7496056063473393,0.675734550619393,0.958956343073156,2.04909783287199,0.7795350341120834,0.5427436308658565
1929-11-15,60,49,0.7017393877450703,True,-1.8133510674526245,0.7693316921448232,0.9052130902008539,2.122886014567883,0.8945899187368418,0.5757339296395554
1929-11-18,60,49,0.6979254922029827,True,-1.8127315385518283,0.7526707865688043,0.958956343073156,2.115649988426632,0.8854108735777878,0.5799912906189103
1929-11-19,60,49,0.6983006057536096,True,-1.803877008915671,0.7465234301716459,0.9048041739717446,2.102768850184029,0.8602460303719047,0.5620930951567307
1929-11-20,60,49,0.6960025688381515,True,-1.8089793656654005,0.8006114768864621,1.0660186272212626,2.1091921804533706,1.0047158948061088,0.6343117627403607
1929-11-21,60,49,0.6952164384129323,True,-1.8059086805939895,0.7844986635797044,0.958956343073156,2.1018550243973166,0.9888638927525577,0.605653048641749
1929-11-22,60,49,0.6944011126225961,True,-1.8018705478998989,0.7870328475585552,0.9048041739717446,2.090774573822373,0.9680636422499849,0.5897609379405516
1929-11-25,60,49,0.6933265239666012,True,-1.7981045683905108,0.7895179938950279,0.9048041739717446,2.0833491589016537,0.9572779251851825,0.5873689367126195
1929-11-26,60,49,0.6933642986930061,True,-1.7992098398230287,0.7908864592523998,0.9048041739717446,2.086020752251003,1.0022792261412603,0.5969561543586758
1929-11-27,60,49,0.6926740723676473,True,-1.7933641445244917,0.8086878913446695,0.9048041739717446,2.0790913665225244,1.032298811645585,0.6063036197920064
1929-12-02,60,49,0.692596118917059,True,-1.790481834605984,0.8068176377582816,1.0664841129443228,2.0730644726179053,1.0248029241838705,0.6361374625796793
1929-12-03,60,49,0.6926522720966588,True,-1.7916946319389548,0.7797837132925363,0.7960007811542567,2.07548928812122,0.9413486640110653,0.5601855629280246
1929-12-04,60,49,0.6926284016397005,True,-1.7915879645727586,0.7362720226855276,0.9048041739717446,2.075815173417109,0.9135313947218011,0.5677669600446846
1929-12-05,60,49,0.6854689247635168,True,-1.737974362015434,0.7358503364819953,0.9048041739717446,2.024786957966911,0.9057362061831824,0.5666406625176797
1929-12-06,60,49,0.684101935815314,True,-1.723282252854015,0.7349684621922976,0.9048041739717446,2.0035078783800797,0.8694042036090602,0.5578804930598333
1929-12-07,60,49,0.6841273579969274,True,-1.7203977349795854,0.7075364114146777,0.9048041739717446,2.0007135720978715,0.8497440171021298,0.5484800879213678
1929-12-09,60,49,0.6834722228206578,True,-1.7115654954105377,0.7054384463222674,0.7955185222451558,1.9866103167421147,0.8406475375505419,0.5233298654899086
1929-12-10,60,49,0.6823428803905576,True,-1.7033234106504973,0.7402508278574044,0.8510609210994424,1.9752825368346678,0.87720685839868,0.5480955467079394
1929-12-11,60,49,0.6821421776527341,True,-1.7027731258783856,0.7806100438604189,0.9052130902008539,1.9753708253959563,0.9344108742881334,0.5785663415733955
1929-12-12,60,49,0.6845794653237209,True,-1.7137005279425086,0.7939586161561532,1.013930508810407,1.9926816741287072,0.9790782020225158,0.6131896946350549
1929-12-13,60,49,0.6838453392432614,True,-1.7103226856455112,0.783969303667574,0.958956343073156,1.9899325483806058,0.9583207611148854,0.596171254118142
1929-12-14,60,49,0.6834500991143829,True,-1.7057987796029497,0.7606843995344015,0.9052130902008539,1.98057885511484,0.9216839304806971,0.5724722991455684
1929-12-16,60,49,0.6822037266510164,True,-1.703433209952534,0.7571398954303458,0.9052130902008539,1.9782963914390455,0.9239890646966901,0.5722410463628802
1929-12-17,60,49,0.6818148668919342,True,-1.7014214819009719,0.7568245318865896,0.9052130902008539,1.9748689594191369,0.9185025122888829,0.5707975223788984
1929-12-18,60,49,0.6816467858715138,True,-1.6998621896632908,0.7519461390774729,0.9052130902008539,1.9730144365868534,0.9049753253511454,0.5670573603106069
1929-12-19,60,49,0.6807434786489164,True,-1.6956244023005578,0.7466556520530372,0.9052130902008539,1.9700306791823248,0.8923904425739856,0.5637330923419286
1929-12-20,60,49,0.6813070897930849,True,-1.6935835093108902,0.7107940554935266,0.8503367308997106,1.9673175983303466,0.8377667659498786,0.5345263282725143
1929-12-21,60,49,0.6817239516845467,True,-1.6929511721802495,0.7144042620504798,0.7957023028891984,1.967159960313187,0.8466941074392285,0.5262018921023688
1929-12-23,60,49,0.6814672703404175,True,-1.6905495213081827,0.7132722213326209,0.7419590500168962,1.9627540858352173,0.8365078450821863,0.5127887361917475
1929-12-24,60,49,0.6815433112834659,True,-1.686220532038881,0.7132650787530839,0.7957023028891984,1.9568396573230245,0.8628147914672217,0.5284802596787297
1929-12-26,60,49,0.6810674760928196,True,-1.6824844660476468,0.7138059922059768,0.6880792734995165,1.9506709184069055,0.8567577178658364,0.5053658871861177
1929-12-27,60,49,0.6831454320736255,True,-1.6838874329887648,0.7359317369788723,0.7429556328006598,1.9499590617591018,0.8800158454790434,0.5249949688057824
1929-12-28,60,49,0.6836084202309819,True,-1.6924083196930126,0.7186675005754039,0.7975900608111719,1.966043819829671,0.8562735631331309,0.5292333249312728
1929-12-30,60,49,0.6819345346576833,True,-1.6817222849989775,0.7717066844912077,0.851333313683474,1.951048776103092,0.9307632297093367,0.5646259437976265
